1 0.0261171963602301
2 0.06479003299366459
3 0.09149458984005499
4 0.11657879190454842
5 0.13667783215532406
6 0.15192143757330476
7 0.16242886985010316
8 0.1715771237419073
9 0.17401379763806282
10 0.1758379399361168
11 0.174879849783605
12 0.17356256352822574
13 0.1707485702022256
14 0.16663226636247805
15 0.16282493873148396
16 0.15824475410770372
17 0.15379463023852602
18 0.14909088653642044
19 0.14439160733412879
20 0.1398584901270986
21 0.13523643479601916
22 0.131210036336345
23 0.12717876322715915
24 0.12273128279379344
25 0.11877968707429283
26 0.11516175755222825
27 0.1115820343964141
28 0.10817798619184418
29 0.10475263657395915
30 0.1015374557179385
31 0.0986410497405095
32 0.09593151034021177
33 0.09307887325799119
34 0.09043648435742055
35 0.08781823110615908
36 0.08582575756250897
37 0.0834090070599233
38 0.08115272383291722
39 0.07916766142788542
40 0.07705214021247979
41 0.0750780708858183
42 0.07320700354049689
43 0.07152202566568057
44 0.06989012834749082
45 0.06829251253344244
46 0.06673294364403068
47 0.06519199497778344
48 0.0637961824981069
49 0.06232707738602696
50 0.061037983097332396
51 0.05978684296941123
52 0.05866741020227825
53 0.05746006690618808
54 0.05632151556679099
55 0.0551875198822918
56 0.05414788420314913
57 0.05309438843371595
58 0.05211899588312539
59 0.0511971210663821
60 0.050264807055239856
61 0.04937330473634
62 0.048415334323763874
63 0.04762760033433755
64 0.04678632675297498
65 0.046001791155394836
66 0.04520208293721644
67 0.04447380955493503
68 0.043789248093313034
69 0.04315562171307218
70 0.04237731332875529
71 0.041651010039159074
72 0.041035477934156885
73 0.04043749243953049
74 0.0397731967248584
75 0.039183235339278345
76 0.03863891469095677
77 0.03808752713374313
78 0.037524239169888916
79 0.036990186389405454
80 0.036442779293569816
81 0.03596124181228356
82 0.03545891196792985
83 0.03494076956630528
84 0.03452833861434008
85 0.03406627515892971
86 0.03360729191750183
87 0.033174586358917964
88 0.032703350626875
89 0.032340336641263324
90 0.03191393857329585
91 0.03150785192023595
92 0.03110092887361241
93 0.030756037395229443
94 0.030360547562504663
95 0.03001212901306143
96 0.029672547065402184
97 0.029324870627625465
98 0.02897338324448922
99 0.028665219461091143
100 0.0283410926528269
